Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State
CUST-152156,Parveen Gounden,Female,35,39,Contractor,Yes,No,Mauritius,Black River
CUST-593324,Kiran Seeboo,Male,25,31,Electrician,No,No,Mauritius,Port Louis
CUST-245750,Patrick Busgopaul,Male,39,57,Lawyer,Yes,No,Mauritius,Moka
CUST-126009,Sunita Bucktowar,Female,29,47,Real Estate Agent,Yes,No,Mauritius,Grand Port
CUST-376946,Pravesh Ramphul,Male,47,69,Marketing Officer,No,No,Mauritius,Port Louis
CUST-106323,Jean-Marie Nagapen,Male,48,62,Financial Analyst,Yes,No,Mauritius,Port Louis
CUST-275540,David Ramsamy,Male,33,38,Fisherman,Yes,No,Mauritius,Grand Port
CUST-790402,Jean-Marie Mungur,Male,25,27,Driver,No,Yes,Mauritius,Rivière du Rempart
CUST-672511,Kevin Issack,Male,39,39,Chef,No,No,Mauritius,Quatre Bornes
CUST-378819,Usha Ramful,Female,60,81,Nurse,Yes,No,Mauritius,Plaines Wilhems
CUST-137929,Leila Bucktowar,Female,38,49,Sugarcane Worker,No,Yes,Mauritius,Flacq
CUST-743369,Leila Elahee,Female,20,26,Tourism Officer,No,Yes,Mauritius,Port Louis
CUST-940279,Yogesh Ramdenee,Male,19,37,Marketing Officer,No,No,Mauritius,Quatre Bornes
CUST-919400,Ravi Gounden,Male,29,41,Financial Analyst,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-372329,Roshan Hurree,Male,26,40,Sugarcane Worker,No,No,Mauritius,Port Louis
CUST-374185,Mahesh Curpen,Other,49,60,Doctor,Yes,No,Mauritius,Plaines Wilhems
CUST-692220,Reena Soobroy,Female,51,55,Carpenter,No,Yes,Mauritius,Vacoas-Phoenix
CUST-639640,Seema Ramdenee,Female,28,41,Business Owner,Yes,Yes,Mauritius,Flacq
CUST-973132,Deepak Peerthum,Male,29,32,Lawyer,Yes,Yes,Mauritius,Grand Port
CUST-111751,Deepak Permalloo,Male,27,34,Mechanic,No,No,Mauritius,Vacoas-Phoenix
CUST-899595,Vishal Appasamy,Male,55,58,Chef,Yes,No,Mauritius,Plaines Wilhems
CUST-908840,Isabelle Ramjuttun,Female,34,35,Plumber,Yes,Yes,Mauritius,Curepipe
CUST-115697,Usha Torabally,Female,39,62,Textile Worker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-119462,Jayshree Ramessur,Female,32,35,Marketing Officer,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-829864,Seema Permalloo,Female,38,60,Engineer,Yes,Yes,Mauritius,Grand Port
CUST-706747,Nitin Bundhun,Male,31,45,Nurse,No,No,Mauritius,Plaines Wilhems
CUST-840991,Samira Suntoo,Female,30,38,Teacher,No,Yes,Mauritius,Vacoas-Phoenix
CUST-576680,Nathalie Seetaram,Female,39,64,Marketing Officer,No,Yes,Mauritius,Flacq
CUST-222102,Farrukh Gokool,Male,37,61,Electrician,No,No,Mauritius,Rivière du Rempart
CUST-728583,Manoj Bhugon,Male,29,43,Contractor,Yes,No,Mauritius,Plaines Wilhems
CUST-272034,Laurent Torabally,Male,24,46,Customs Officer,Yes,Yes,Mauritius,Curepipe
CUST-892771,Fabrice Gungah,Male,31,32,Driver,Yes,Yes,Mauritius,Grand Port
CUST-436744,Stéphane Peerthum,Male,32,53,Software Developer,No,Yes,Mauritius,Black River
CUST-122080,Samira Elahee,Female,38,52,Security Guard,Yes,Yes,Mauritius,Quatre Bornes
CUST-503335,Navin Pillay,Male,55,80,Sugarcane Worker,Yes,No,Mauritius,Port Louis
CUST-757737,Kiran Rughooputh,Male,20,22,Waiter,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-381045,Yannick Rughoonauth,Male,27,32,Pharmacist,No,Yes,Mauritius,Savanne
CUST-361497,Isabelle Moothoosamy,Female,26,43,Nurse,Yes,Yes,Mauritius,Curepipe
CUST-302142,Jayshree Nunkoo,Female,34,43,Engineer,Yes,No,Mauritius,Vacoas-Phoenix
CUST-225115,Roshan Luchmun,Male,32,57,Marketing Officer,Yes,No,Mauritius,Port Louis
CUST-400889,Rekha Aubeeluck,Female,43,57,Farmer,Yes,Yes,Mauritius,Savanne
CUST-664844,Fatima Moothoosamy,Female,27,42,Hotel Manager,No,No,Mauritius,Port Louis
CUST-932046,Sanjay Suntoo,Male,37,50,Bank Officer,No,Yes,Mauritius,Port Louis
CUST-515684,Mahesh Veerasamy,Male,53,69,Textile Worker,No,Yes,Mauritius,Savanne
CUST-768035,Céline Teeluck,Female,55,78,Teacher,Yes,No,Mauritius,Plaines Wilhems
CUST-230626,Laetitia Boodhun,Female,58,67,Sugarcane Worker,No,No,Mauritius,Rivière du Rempart
CUST-491666,Rekha Callychurn,Female,46,59,Civil Servant,Yes,No,Mauritius,Quatre Bornes
CUST-750977,Malini Rughoonauth,Female,54,55,Retail Manager,No,No,Mauritius,Quatre Bornes
CUST-652451,Sophie Curpen,Female,27,52,Factory Supervisor,No,Yes,Mauritius,Rivière du Rempart
CUST-495872,Fatima Busgopaul,Female,26,27,Textile Worker,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-181990,David Elahee,Male,18,26,Chef,Yes,Yes,Mauritius,Rivière du Rempart
CUST-240190,Jean-Marie Pillay,Male,42,66,Police Officer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-340342,Avinash Naidoo,Male,56,56,Real Estate Agent,Yes,No,Mauritius,Flacq
CUST-400132,Nisha Callychurn,Female,25,40,Sales Representative,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-823976,Laetitia Curpen,Female,39,52,Sugarcane Worker,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-237880,Vandana Naidoo,Female,44,66,Factory Supervisor,No,Yes,Mauritius,Flacq
CUST-317624,Anand Suntoo,Male,56,77,Waiter,Yes,No,Mauritius,Black River
CUST-135838,Sarita Gokool,Female,39,44,Accountant,Yes,No,Mauritius,Rivière du Rempart
CUST-783318,Laurent Gounden,Male,59,66,Pharmacist,No,Yes,Mauritius,Quatre Bornes
CUST-646417,Roshan Peerthum,Male,30,44,Security Guard,Yes,Yes,Mauritius,Rivière du Rempart
CUST-115069,Samira Ramjuttun,Female,30,45,Factory Supervisor,No,No,Mauritius,Flacq
CUST-454946,Meena Ramsamy,Female,35,57,Teacher,Yes,Yes,Mauritius,Savanne
CUST-282068,Leila Bissessur,Other,31,47,Insurance Broker,Yes,No,Mauritius,Moka
CUST-779602,Fabrice Ramjuttun,Male,18,35,Plumber,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-925383,Ashish Issack,Male,43,57,Real Estate Agent,Yes,No,Mauritius,Savanne
CUST-722398,Kiran Gokool,Male,45,55,Pharmacist,No,Yes,Mauritius,Plaines Wilhems
CUST-559980,Kevin Boodhun,Male,44,49,Bank Officer,No,Yes,Mauritius,Vacoas-Phoenix
CUST-552790,Nisha Mootien,Female,30,55,Factory Supervisor,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-679380,Asha Gungah,Female,35,35,Engineer,No,No,Mauritius,Rivière du Rempart
CUST-837939,Nisha Beeharry,Female,30,32,Police Officer,Yes,No,Mauritius,Plaines Wilhems
CUST-138952,Mahesh Ramdenee,Male,19,36,Driver,No,Yes,Mauritius,Plaines Wilhems
CUST-628263,Leila Seeboo,Female,36,46,Security Guard,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-683174,Yogesh Naidoo,Male,23,36,Engineer,No,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-581497,Divya Pillay,Female,22,35,Teacher,No,Yes,Mauritius,Moka
CUST-169486,Deepak Baguant,Male,45,67,Pharmacist,No,Yes,Mauritius,Savanne
CUST-178069,Roshan Ramessur,Male,18,40,Sales Representative,No,Yes,Mauritius,Quatre Bornes
CUST-842774,Laurent Callychurn,Male,58,65,Pharmacist,No,No,Mauritius,Savanne
CUST-385588,Nisha Seetaram,Female,34,45,Hotel Manager,No,No,Mauritius,Rivière du Rempart
CUST-479785,Nitin Chundunsing,Male,59,77,Retail Manager,No,No,Mauritius,Rivière du Rempart
CUST-661746,Laurent Bissessur,Male,21,42,Insurance Broker,Yes,No,Mauritius,Plaines Wilhems
CUST-274269,Sarita Fowdar,Female,37,43,Contractor,No,Yes,Mauritius,Plaines Wilhems
CUST-440152,Imran Beeharry,Male,30,30,Mechanic,No,No,Mauritius,Rivière du Rempart
CUST-226397,Vikram Permalloo,Male,50,65,Real Estate Agent,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-673106,Vinod Curpen,Male,30,32,Security Guard,Yes,Yes,Mauritius,Curepipe
CUST-531001,Patrick Rughooputh,Male,28,34,Factory Supervisor,No,Yes,Mauritius,Plaines Wilhems
CUST-132452,Malini Rughooputh,Female,51,60,Tourism Officer,No,No,Mauritius,Port Louis
CUST-740623,Marie Dabeesing,Female,31,48,Civil Servant,No,No,Mauritius,Plaines Wilhems
CUST-649463,Vishal Ramsamy,Male,19,32,Software Developer,No,Yes,Mauritius,Vacoas-Phoenix
CUST-754988,Asha Dilmohamed,Other,31,56,Tourism Officer,Yes,Yes,Mauritius,Port Louis
CUST-274554,Farrukh Boodhun,Male,39,60,Customs Officer,No,No,Mauritius,Plaines Wilhems
CUST-523136,Rajesh Bissessur,Male,28,39,HR Officer,No,No,Mauritius,Plaines Wilhems
CUST-496389,Farrukh Chundunsing,Male,32,38,Police Officer,Yes,Yes,Mauritius,Black River
CUST-884560,Nitin Mungur,Male,21,45,Civil Servant,No,No,Mauritius,Port Louis
CUST-602105,Deepak Bhugon,Male,37,43,Real Estate Agent,No,Yes,Mauritius,Port Louis
CUST-916642,Radha Ramsamy,Female,45,45,Marketing Officer,No,Yes,Mauritius,Savanne
CUST-459527,Meena Mungur,Female,32,38,Accountant,No,No,Mauritius,Savanne
CUST-406049,Yannick Ramessur,Male,32,54,Fisherman,No,No,Mauritius,Black River
CUST-188732,Nisha Seetaram,Female,22,31,Tourism Officer,Yes,No,Mauritius,Vacoas-Phoenix
CUST-580426,Leila Mootien,Female,26,36,Fisherman,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-299793,Asha Curpen,Female,24,32,Mechanic,No,Yes,Mauritius,Grand Port
CUST-673099,Nathalie Chundunsing,Female,33,38,Bank Officer,No,No,Mauritius,Grand Port
CUST-838411,Vikram Appasamy,Male,35,60,Business Owner,No,No,Mauritius,Rivière du Rempart
CUST-213224,Sunita Ramessur,Female,57,66,Teacher,Yes,No,Mauritius,Curepipe
CUST-566524,Samira Chundunsing,Female,21,29,Plumber,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-691140,Asha Ramphul,Female,37,44,HR Officer,Yes,Yes,Mauritius,Port Louis
CUST-123089,Manoj Dilmohamed,Male,35,54,Financial Analyst,No,Yes,Mauritius,Quatre Bornes
CUST-271259,Suresh Rughoonauth,Male,35,37,Driver,No,No,Mauritius,Grand Port
CUST-740502,Leila Ramjuttun,Female,52,71,Teacher,Yes,No,Mauritius,Plaines Wilhems
CUST-919610,Stéphane Hurree,Male,26,50,Sugarcane Worker,No,Yes,Mauritius,Quatre Bornes
CUST-771754,Vikram Hurree,Male,20,26,Sales Representative,No,No,Mauritius,Vacoas-Phoenix
CUST-831687,Laetitia Pillay,Female,40,42,Fisherman,Yes,Yes,Mauritius,Plaines Wilhems
CUST-609274,Loic Callychurn,Male,30,44,Customs Officer,No,No,Mauritius,Moka
CUST-826873,Seema Mungur,Female,19,39,Driver,Yes,Yes,Mauritius,Plaines Wilhems
CUST-602729,Geeta Hurree,Female,28,34,Logistics Coordinator,Yes,No,Mauritius,Rivière du Rempart
CUST-573486,Véronique Veerasamy,Female,29,47,Business Owner,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-376794,Farrukh Mootien,Male,38,59,Teacher,Yes,No,Mauritius,Quatre Bornes
CUST-872554,Nicolas Curpen,Male,25,41,Retail Manager,No,No,Mauritius,Savanne
CUST-346988,Aisha Ramphul,Female,32,53,Farmer,No,No,Mauritius,Plaines Wilhems
CUST-547148,Sarita Chundunsing,Female,33,49,Cleaner,No,Yes,Mauritius,Rivière du Rempart
CUST-544466,Véronique Chundunsing,Other,33,40,Chef,Yes,No,Mauritius,Port Louis
CUST-712458,Loic Bhugon,Male,59,60,Contractor,No,Yes,Mauritius,Black River
CUST-589123,Ziad Nunkoo,Male,20,28,Mechanic,No,Yes,Mauritius,Rivière du Rempart
CUST-385940,Lucie Seeboo,Female,57,67,Police Officer,No,No,Mauritius,Port Louis
CUST-364812,Manoj Mootien,Male,37,51,Factory Supervisor,No,No,Mauritius,Quatre Bornes
CUST-194756,Amina Bhugon,Female,47,66,Pharmacist,Yes,No,Mauritius,Grand Port
CUST-570636,Avinash Gokool,Male,32,49,Factory Supervisor,Yes,Yes,Mauritius,Plaines Wilhems
CUST-738909,Pravesh Ramjuttun,Male,33,55,Business Owner,Yes,No,Mauritius,Flacq
CUST-100445,Roshan Moothoosamy,Male,53,76,Customs Officer,No,Yes,Mauritius,Port Louis
CUST-805006,Raj Naidoo,Male,54,73,Tourism Officer,Yes,No,Mauritius,Grand Port
CUST-601369,Leila Bucktowar,Female,27,49,Bank Officer,No,Yes,Mauritius,Port Louis
CUST-605820,Vandana Veerasamy,Female,26,28,Real Estate Agent,No,Yes,Mauritius,Savanne
CUST-902407,Patrick Aubeeluck,Male,34,50,Sales Representative,Yes,No,Mauritius,Quatre Bornes
CUST-688994,Céline Peerthum,Female,54,66,Tourism Officer,Yes,Yes,Mauritius,Port Louis
CUST-880373,Jean-Marie Permalloo,Male,29,54,Sales Representative,Yes,No,Mauritius,Black River
CUST-541847,Lata Chundunsing,Female,39,48,Teacher,No,No,Mauritius,Grand Port
CUST-610143,Imran Fowdar,Male,42,56,Teacher,No,Yes,Mauritius,Grand Port
CUST-956818,Aisha Gokool,Female,46,54,Chef,No,No,Mauritius,Port Louis
CUST-587669,Rekha Naidoo,Female,36,48,Factory Supervisor,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-745653,Sophie Chundunsing,Female,31,38,Lawyer,Yes,Yes,Mauritius,Quatre Bornes
CUST-962787,Seema Ramdenee,Female,58,58,Carpenter,Yes,No,Mauritius,Grand Port
CUST-472134,Zara Baguant,Female,38,50,Real Estate Agent,No,No,Mauritius,Flacq
CUST-730309,Sunita Mohit,Female,43,48,Tourism Officer,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-945306,Sandrine Seenarain,Female,30,39,Civil Servant,No,Yes,Mauritius,Quatre Bornes
CUST-638998,Amina Bhugon,Female,40,62,Architect,Yes,No,Mauritius,Savanne
CUST-783308,Laurent Mohit,Male,28,53,Mechanic,No,No,Mauritius,Vacoas-Phoenix
CUST-991311,Raj Aubeeluck,Male,27,33,Pharmacist,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-425806,Sushma Bucktowar,Female,42,46,Teacher,Yes,No,Mauritius,Plaines Wilhems
CUST-512864,Sanjay Pillay,Male,35,47,Accountant,No,Yes,Mauritius,Vacoas-Phoenix
CUST-866884,Lucie Gounden,Female,41,54,Financial Analyst,Yes,Yes,Mauritius,Plaines Wilhems
CUST-166056,Yogesh Seeboo,Male,28,48,Port Authority Officer,Yes,Yes,Mauritius,Moka
CUST-322246,Lucie Seenarain,Female,37,45,Marketing Officer,No,No,Mauritius,Plaines Wilhems
CUST-957952,Suresh Seenarain,Male,32,53,Doctor,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-808226,Laurent Moothoosamy,Male,37,42,Marketing Officer,No,No,Mauritius,Black River
CUST-962031,Suresh Ramjuttun,Male,29,53,Insurance Broker,Yes,Yes,Mauritius,Quatre Bornes
CUST-322319,Isabelle Mootien,Female,42,52,Lawyer,Yes,No,Mauritius,Moka
CUST-969689,David Seenarain,Male,48,65,Marketing Officer,Yes,No,Mauritius,Black River
CUST-976282,Navin Mohit,Male,28,52,Pharmacist,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-874868,Meena Gokool,Female,29,53,Lawyer,Yes,No,Mauritius,Black River
CUST-627423,Lata Mohit,Female,40,63,Electrician,Yes,No,Mauritius,Black River
CUST-802416,Yogesh Seenarain,Male,41,49,Doctor,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-468387,Laurent Luchmun,Male,42,44,Retail Manager,Yes,No,Mauritius,Moka
CUST-200360,David Bundhun,Male,41,60,Carpenter,No,Yes,Mauritius,Moka
CUST-349981,Shreya Mootien,Female,31,56,Civil Servant,Yes,Yes,Mauritius,Plaines Wilhems
CUST-424404,Imran Hurree,Male,31,38,Cleaner,No,No,Mauritius,Quatre Bornes
CUST-117221,Ravi Curpen,Male,28,50,Electrician,No,Yes,Mauritius,Port Louis
CUST-866870,Yannick Veerasamy,Male,25,49,Tourism Officer,Yes,No,Mauritius,Quatre Bornes
CUST-687413,Vikram Teeluck,Male,41,56,Pharmacist,Yes,No,Mauritius,Black River
CUST-990379,Seema Lutchmanen,Female,22,23,Pharmacist,No,Yes,Mauritius,Quatre Bornes
CUST-507233,Ajay Ramdenee,Male,57,61,Teacher,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-463008,Anand Luchmun,Male,49,72,Farmer,Yes,No,Mauritius,Moka
CUST-935356,Anand Hurree,Male,51,62,HR Officer,Yes,Yes,Mauritius,Flacq
CUST-910423,Manoj Soobroy,Male,55,64,Tourism Officer,Yes,Yes,Mauritius,Flacq
CUST-665703,Kiran Mohit,Male,32,48,Insurance Broker,No,No,Mauritius,Flacq
CUST-923354,Jayshree Issack,Female,51,67,Civil Servant,No,No,Mauritius,Plaines Wilhems
CUST-733338,Malini Gokool,Female,25,39,Real Estate Agent,Yes,Yes,Mauritius,Black River
CUST-731777,Meena Curpen,Female,19,36,Marketing Officer,No,No,Mauritius,Savanne
CUST-890295,Anita Pillay,Female,47,56,Plumber,No,Yes,Mauritius,Moka
CUST-590479,Asha Baguant,Female,21,21,Tourism Officer,Yes,No,Mauritius,Port Louis
CUST-632230,Yogesh Baguant,Male,60,74,Carpenter,No,No,Mauritius,Port Louis
CUST-133412,Seema Curpen,Female,40,61,Retail Manager,Yes,No,Mauritius,Grand Port
CUST-364328,Divya Boodhun,Female,45,57,Waiter,Yes,No,Mauritius,Curepipe
CUST-121883,Isabelle Soobroy,Female,27,47,Security Guard,No,No,Mauritius,Rivière du Rempart
CUST-743697,Nitin Elahee,Male,40,45,Nurse,Yes,No,Mauritius,Moka
CUST-381978,Mohammed Veerasamy,Male,20,20,Customs Officer,Yes,Yes,Mauritius,Flacq
CUST-784428,Nisha Appasamy,Female,50,69,Civil Servant,Yes,Yes,Mauritius,Plaines Wilhems
CUST-516875,Laetitia Peerthum,Female,25,40,Mechanic,Yes,No,Mauritius,Moka
CUST-554616,Navin Seenarain,Other,41,43,Security Guard,No,No,Mauritius,Plaines Wilhems
CUST-612453,Suresh Lutchmanen,Male,27,49,Chef,Yes,No,Mauritius,Plaines Wilhems
CUST-484480,Deepak Nagapen,Male,21,25,Teacher,Yes,Yes,Mauritius,Quatre Bornes
CUST-783062,Jean-Marie Ramsamy,Male,33,33,Engineer,No,Yes,Mauritius,Moka
CUST-287143,Jayshree Torabally,Female,25,27,Plumber,Yes,Yes,Mauritius,Port Louis
CUST-172839,Nitin Ramessur,Male,43,68,Farmer,No,No,Mauritius,Plaines Wilhems
CUST-496140,Rajesh Curpen,Male,27,27,Financial Analyst,Yes,Yes,Mauritius,Port Louis
CUST-322570,Christine Seenarain,Other,30,34,Bank Officer,No,No,Mauritius,Curepipe
CUST-139989,Roshan Ramphul,Male,36,48,Doctor,No,Yes,Mauritius,Savanne
CUST-575139,Nathalie Gungah,Female,28,44,Textile Worker,Yes,Yes,Mauritius,Plaines Wilhems
CUST-141266,Yogesh Ramphul,Male,31,32,Logistics Coordinator,Yes,Yes,Mauritius,Rivière du Rempart
CUST-750802,Fatima Teeluck,Female,49,74,Textile Worker,Yes,Yes,Mauritius,Moka
CUST-870545,Amina Gounden,Female,25,36,Security Guard,No,No,Mauritius,Moka
CUST-447122,Sushma Aubeeluck,Female,22,39,Fisherman,No,No,Mauritius,Savanne
CUST-944686,Anita Torabally,Female,30,53,Hotel Manager,No,No,Mauritius,Vacoas-Phoenix
CUST-717685,Sanjay Baguant,Male,32,56,Architect,No,Yes,Mauritius,Vacoas-Phoenix
CUST-897915,Pradeep Soobroy,Male,35,54,Contractor,Yes,No,Mauritius,Flacq
CUST-994545,Yogesh Luchmun,Male,31,43,Electrician,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-403051,Sarita Ramsamy,Female,47,57,Tourism Officer,Yes,No,Mauritius,Vacoas-Phoenix
CUST-741591,Anita Nunkoo,Female,20,37,Mechanic,Yes,No,Mauritius,Vacoas-Phoenix
CUST-261391,Avinash Lutchmanen,Male,32,44,Logistics Coordinator,No,No,Mauritius,Plaines Wilhems
CUST-951904,Christine Elahee,Female,31,53,Contractor,No,No,Mauritius,Beau Bassin-Rose Hill
CUST-321059,Dinesh Dabeesing,Male,39,55,Retail Manager,No,Yes,Mauritius,Port Louis
CUST-312150,Shreya Baguant,Female,58,59,Driver,No,Yes,Mauritius,Port Louis
CUST-336060,Sophie Hurree,Female,34,55,Pharmacist,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-983856,Mohammed Curpen,Male,60,80,Civil Servant,No,Yes,Mauritius,Port Louis
CUST-121703,Anand Seetaram,Male,29,38,Bank Officer,Yes,Yes,Mauritius,Grand Port
CUST-969198,Sanjay Rughoonauth,Male,19,43,Logistics Coordinator,No,Yes,Mauritius,Port Louis
CUST-212216,Divya Pillay,Female,25,47,Security Guard,Yes,Yes,Mauritius,Flacq
CUST-575923,Mahesh Mungur,Male,31,44,Marketing Officer,Yes,No,Mauritius,Port Louis
CUST-538535,Deepak Permalloo,Male,29,44,Driver,No,Yes,Mauritius,Port Louis
CUST-106889,Patrick Peerthum,Male,22,34,Textile Worker,No,No,Mauritius,Plaines Wilhems
CUST-404951,Farrukh Bundhun,Male,32,47,Pharmacist,No,No,Mauritius,Savanne
CUST-300729,Reena Mootien,Female,30,50,Logistics Coordinator,No,Yes,Mauritius,Grand Port
CUST-565838,Sandrine Moothoosamy,Female,23,35,Textile Worker,No,No,Mauritius,Vacoas-Phoenix
CUST-969927,Fabrice Rughoonauth,Male,29,47,Fisherman,Yes,No,Mauritius,Moka
CUST-335461,Asha Boodhun,Female,53,76,Factory Supervisor,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-377912,Anita Bundhun,Female,29,50,Teacher,No,Yes,Mauritius,Black River
CUST-775423,Suresh Suntoo,Male,42,66,Software Developer,No,Yes,Mauritius,Port Louis
CUST-421867,Vikram Naidoo,Male,38,53,Port Authority Officer,Yes,No,Mauritius,Black River
CUST-836119,Gita Bissessur,Female,32,34,Fisherman,No,Yes,Mauritius,Plaines Wilhems
CUST-405357,Malini Veerasamy,Female,27,29,Security Guard,Yes,Yes,Mauritius,Savanne
CUST-901052,Sanjeev Aubeeluck,Male,31,47,Accountant,No,No,Mauritius,Grand Port
CUST-703652,Jean-Marie Lutchmanen,Male,37,54,Doctor,No,Yes,Mauritius,Moka
CUST-309751,Nicolas Nunkoo,Male,30,38,Chef,Yes,No,Mauritius,Plaines Wilhems
CUST-164211,Sushma Chundunsing,Female,26,48,Real Estate Agent,No,No,Mauritius,Moka
CUST-610910,Loic Ramessur,Male,23,27,Financial Analyst,No,Yes,Mauritius,Black River
CUST-251252,Eric Hurree,Male,53,56,Textile Worker,No,No,Mauritius,Plaines Wilhems
CUST-399944,Lata Nagapen,Female,32,47,Bank Officer,Yes,Yes,Mauritius,Port Louis
CUST-864797,Jayshree Gokool,Female,38,47,Real Estate Agent,No,Yes,Mauritius,Moka
CUST-989753,Kevin Soobroy,Male,34,44,Software Developer,No,Yes,Mauritius,Flacq
CUST-683519,Vinod Boodhun,Male,52,61,Carpenter,No,Yes,Mauritius,Grand Port
CUST-315726,Leila Teeluck,Female,36,43,Software Developer,Yes,No,Mauritius,Flacq
CUST-905880,Ravi Mungur,Male,33,50,Logistics Coordinator,No,No,Mauritius,Plaines Wilhems
CUST-936197,Avinash Nunkoo,Male,56,59,Contractor,No,No,Mauritius,Plaines Wilhems
CUST-457644,Amina Dabeesing,Female,43,65,Mechanic,Yes,No,Mauritius,Savanne
CUST-641111,Ajay Callychurn,Male,23,48,Plumber,Yes,No,Mauritius,Flacq
CUST-488714,Meena Teeluck,Female,25,27,Logistics Coordinator,Yes,Yes,Mauritius,Grand Port
CUST-680254,Shreya Baguant,Female,47,56,Electrician,No,No,Mauritius,Port Louis
CUST-756006,Sanjay Ramsamy,Male,50,50,Carpenter,No,No,Mauritius,Black River
CUST-608240,Pravesh Boodhun,Male,35,48,Sales Representative,No,No,Mauritius,Rivière du Rempart
CUST-672128,Pooja Torabally,Female,36,57,Pharmacist,Yes,Yes,Mauritius,Rivière du Rempart
CUST-661800,Sunita Gungah,Female,38,62,Pharmacist,Yes,No,Mauritius,Moka
CUST-768158,Sarita Issack,Female,32,57,Retail Manager,No,No,Mauritius,Port Louis
CUST-224462,Sarita Appasamy,Female,41,53,Civil Servant,Yes,No,Mauritius,Beau Bassin-Rose Hill
CUST-610869,Farrukh Bundhun,Male,23,36,Carpenter,No,No,Mauritius,Port Louis
CUST-208214,Fatima Bundhun,Female,58,78,Waiter,Yes,Yes,Mauritius,Moka
CUST-913564,Ziad Rughoonauth,Male,45,59,Hotel Manager,Yes,Yes,Mauritius,Vacoas-Phoenix
CUST-346727,Navin Naidoo,Male,38,63,Electrician,No,No,Mauritius,Flacq
CUST-203863,Avinash Rughoonauth,Male,29,33,Logistics Coordinator,No,Yes,Mauritius,Port Louis
CUST-831179,Patrick Gungah,Male,25,28,Electrician,No,No,Mauritius,Plaines Wilhems
CUST-973531,Geeta Ramsamy,Female,32,50,Software Developer,No,No,Mauritius,Plaines Wilhems
CUST-114689,Raj Nunkoo,Male,40,56,Civil Servant,Yes,Yes,Mauritius,Beau Bassin-Rose Hill
CUST-869261,Yogesh Ramjuttun,Male,39,44,Factory Supervisor,Yes,No,Mauritius,Plaines Wilhems
CUST-747725,Mahesh Ramjuttun,Male,31,55,Farmer,No,No,Mauritius,Port Louis
CUST-587151,Reena Gokool,Female,38,51,Lawyer,No,Yes,Mauritius,Vacoas-Phoenix
CUST-574654,Sandrine Curpen,Female,49,53,Real Estate Agent,Yes,Yes,Mauritius,Plaines Wilhems
CUST-540172,Thierry Bhugon,Male,19,24,Sales Representative,Yes,Yes,Mauritius,Flacq
CUST-670163,Anand Soobroy,Male,33,33,Business Owner,Yes,Yes,Mauritius,Black River
CUST-448315,Avinash Ramsamy,Male,45,51,Logistics Coordinator,Yes,No,Mauritius,Vacoas-Phoenix
CUST-268037,Vandana Baguant,Female,35,60,Police Officer,Yes,Yes,Mauritius,Port Louis
CUST-668740,Meena Gounden,Female,39,41,Marketing Officer,Yes,Yes,Mauritius,Plaines Wilhems
CUST-496845,Seema Moothoosamy,Female,35,55,Security Guard,Yes,Yes,Mauritius,Grand Port
CUST-992569,Meena Suntoo,Female,60,82,Engineer,Yes,No,Mauritius,Port Louis
